run_name,num_samples,run,rep,wandb_group,model_class,Accuracy,IoU,Precision,Recall,Dice,AUC,model_type,stage,experiment,is_mock,weights
resnet18_unet_weights_id:FromScratch_run:2_rep:3_ns:6,6,2,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:6,resnet18_unet,0.7089185923337936,0.5276659898459911,0.6108189806342125,0.8975386545062065,0.6521165102720261,0.9284568738213932,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:2_rep:3_ns:8,8,2,3,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:8,resnet18_unet,0.8144643127918243,0.5966890715062618,0.6330710053443909,0.933859384059906,0.7283303648233413,0.9462845297470166,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:1_ns:1,1,3,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:1,resnet18_unet,0.5950961664319039,0.4037514105439186,0.5408413976430893,0.7990170955657959,0.5200875498354435,0.8358088706389868,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:1_ns:10,10,3,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:10,resnet18_unet,0.8959086179733277,0.7133915066719055,0.7571475565433502,0.937909159064293,0.8230364620685577,0.978306215738842,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:1_ns:12,12,3,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:12,resnet18_unet,0.9164499878883362,0.7280199289321899,0.7881100431084633,0.913516741991043,0.837814599275589,0.9766087484843384,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:1_ns:14,14,3,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,0.8755544006824494,0.6731846764683723,0.7247177854180336,0.9298547357320786,0.7921328961849212,0.9697038554435056,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:1_ns:16,16,3,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,0.9178887248039246,0.7087245352566243,0.7879588752985001,0.874156167730689,0.81251415386796,0.9615016995234832,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:1_ns:18,18,3,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,0.8885369241237641,0.6917329221963883,0.7529766246676445,0.9202531591057778,0.8042770728468895,0.9754251477415398,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:1_ns:2,2,3,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:2,resnet18_unet,0.8335862815380096,0.4764734506607055,0.7785944879055023,0.6074761003255844,0.6249309629201889,0.8541244083609791,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:1_ns:20,20,3,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:20,resnet18_unet,0.9086707323789596,0.703945840895176,0.730335520207882,0.955232310295105,0.8203192591667176,0.98085057855851,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:1_ns:4,4,3,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:4,resnet18_unet,0.7146562397480011,0.4736988145858049,0.5674745354801416,0.8444195490330457,0.6101861543953419,0.8534992734617672,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:1_ns:6,6,3,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:6,resnet18_unet,0.811742827296257,0.6032695889472961,0.6771614342927933,0.8555154412984848,0.7240322634577752,0.9229993424832555,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:1_ns:8,8,3,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:8,resnet18_unet,0.8476504907011986,0.6086262203752995,0.6811065837740898,0.8664409250020981,0.7314627692103386,0.9389191679786644,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:2_ns:1,1,3,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:1,resnet18_unet,0.634879220277071,0.4104200375601067,0.6070888005197048,0.7583433312698616,0.5259611307730665,0.8063953768815662,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
resnet18_unet_weights_id:FromScratch_run:3_rep:2_ns:10,10,3,2,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:10,resnet18_unet,0.91827392578125,0.7334285885095596,0.7918305903673172,0.9148251205682756,0.8410339325666427,0.9761934068361814,UNet18,scratch,multi_train_scratch_vessmap_unet18_lr_e-2,False,
