image,Accuracy,IoU,Precision,Recall,Dice,AUC,run_name,num_samples,run,rep,wandb_group,model_class,model_type,stage,experiment,is_mock,weights
104,0.9839110970497132,0.5954177379608154,0.8081153035163879,0.693459153175354,0.7464098334312439,0.9922975905314974,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
116,0.9770110845565796,0.6216858625411987,0.6838294267654419,0.8724660277366638,0.7667155265808105,0.9921732447413932,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
118,0.9770333170890808,0.5961313247680664,0.8014184236526489,0.6994497776031494,0.7469702363014221,0.9849804240339084,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
17,0.9751555323600768,0.5210965871810913,0.8698605895042419,0.5651568174362183,0.6851590871810913,0.9761225001912692,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
20,0.9748555421829224,0.7112783789634705,0.7933684587478638,0.8730034232139587,0.8312830924987793,0.9921690476821698,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
21,0.9808111190795898,0.680540144443512,0.7476122975349426,0.8835254311561584,0.8099064230918884,0.9937480720220706,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
31,0.9641110897064208,0.4934127926826477,0.5196564197540283,0.9071511030197144,0.6607855558395386,0.9890182501305862,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
33,0.9829000234603882,0.6514156460762024,0.7117050290107727,0.8849231004714966,0.7889178395271301,0.9949031771225892,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
34,0.9815222024917604,0.5975314378738403,0.6651400923728943,0.8546209931373596,0.7480684518814087,0.993322951859096,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
39,0.9387221932411194,0.3628696799278259,0.3752239942550659,0.9168125987052916,0.5325082540512085,0.9733840633129608,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
54,0.9837333559989928,0.6146354079246521,0.7294595241546631,0.7961131930351257,0.7613303065299988,0.9936196895461772,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
59,0.9681666493415833,0.448083221912384,0.9222838878631592,0.4656656682491302,0.6188638806343079,0.9715960817001932,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
64,0.9702110886573792,0.5884249210357666,0.7133817076683044,0.7706071734428406,0.7408910989761353,0.9829292371137904,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
65,0.9737222194671632,0.5658160448074341,0.8121212124824524,0.6510350704193115,0.7227107286453247,0.9893747032510236,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
74,0.95161110162735,0.5446466207504272,0.5762805342674255,0.908440887928009,0.7052054405212402,0.9848050848596268,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
8,0.9593222141265868,0.258005678653717,0.6339641213417053,0.3031674325466156,0.4101820588111877,0.9144086903750231,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
85,0.9746666550636292,0.686339259147644,0.8130704164505005,0.8149297833442688,0.8139989972114563,0.9912393082316104,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
9,0.978422224521637,0.6268972158432007,0.8398970365524292,0.7119790315628052,0.7706660628318787,0.9786213601514026,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
90,0.9697444438934326,0.4896926581859588,0.7419080138206482,0.5902416706085205,0.6574411988258362,0.9725935255819728,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:14,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
1,0.982366681098938,0.6225023865699768,0.8608552813529968,0.6921449303627014,0.7673361897468567,0.9809698698202268,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
101,0.977066695690155,0.6268980503082275,0.7054516077041626,0.8491674661636353,0.7706666588783264,0.9926417035631322,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
104,0.9788888692855836,0.5484790802001953,0.6703456044197083,0.7510576248168945,0.7084100842475891,0.9864705610021248,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
116,0.9711777567863464,0.5606368780136108,0.6225314736366272,0.8493713140487671,0.718471884727478,0.988403493842023,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
118,0.9753888845443726,0.550071120262146,0.8283878564834595,0.6208161115646362,0.7097365856170654,0.9461991675418572,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
17,0.964722216129303,0.326902687549591,0.7891504764556885,0.3581881523132324,0.4927304685115814,0.9197368784670318,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
20,0.9712888598442078,0.6626191139221191,0.7994644045829773,0.794707179069519,0.7970786690711975,0.989009371588385,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
21,0.9823111295700072,0.6961252093315125,0.7723422050476074,0.8758405447006226,0.8208417892456055,0.9942721625077852,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
31,0.9773777723312378,0.5694649815559387,0.6810824275016785,0.7765282392501831,0.725680410861969,0.989957882253132,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
33,0.9848889112472534,0.6764985918998718,0.7488151788711548,0.875076949596405,0.8070374727249146,0.9949996293504766,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
34,0.982188880443573,0.6043928861618042,0.6780177354812622,0.8476981520652771,0.7534225583076477,0.9934625290127782,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
39,0.9574000239372252,0.3412371277809143,0.4534246623516083,0.5796847343444824,0.5088393688201904,0.9670050245425422,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
54,0.9824222326278688,0.5815921425819397,0.7216934561729431,0.7497442960739136,0.7354515194892883,0.990864577914142,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
59,0.9729333519935608,0.5367940664291382,0.9144800901412964,0.5651651620864868,0.6985894441604614,0.9884449416182844,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
64,0.9705333113670348,0.561217725276947,0.7601972222328186,0.6819460988044739,0.7189487218856812,0.978900305581686,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
65,0.9710666537284852,0.5207067728042603,0.8018707633018494,0.5975918769836426,0.6848220825195312,0.9847161586657152,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
74,0.9700777530670166,0.6408854722976685,0.7313955426216125,0.838158369064331,0.7811458706855774,0.9868283432375948,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
8,0.9602222442626952,0.2848581671714782,0.6386027932167053,0.3396046757698059,0.4434079527854919,0.925085974971261,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
85,0.9740333557128906,0.6629651188850403,0.849879801273346,0.7508984208106995,0.7973289489746094,0.9893363844218016,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
9,0.9787777662277222,0.6439887881278992,0.8154354691505432,0.7538729906082153,0.783446729183197,0.9869474946708732,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
90,0.9692000150680542,0.4653809070587158,0.7609586715698242,0.545064389705658,0.635167121887207,0.9657710548176424,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:16,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
1,0.9811999797821044,0.6413734555244446,0.7635629773139954,0.8003173470497131,0.7815082669258118,0.9884870103407014,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
101,0.977744460105896,0.6124225854873657,0.7448811531066895,0.7749755382537842,0.7596303820610046,0.9777678379707052,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
104,0.9838444590568542,0.6211568713188171,0.7570657134056091,0.7757891416549683,0.7663130760192871,0.9929210681474784,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
116,0.976188898086548,0.6009311079978943,0.6865957379341125,0.8280729055404663,0.7507269978523254,0.9912468965898958,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
118,0.9573555588722228,0.1561125814914703,0.7924107313156128,0.1627693772315979,0.2700646519660949,0.9319777448100288,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
17,0.9712222218513488,0.4440867006778717,0.853900134563446,0.480603963136673,0.6150416135787964,0.9632013585170488,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
20,0.9693889021873474,0.6117531061172485,0.8594337701797485,0.6797682642936707,0.7591151595115662,0.9857675758942722,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
21,0.981688916683197,0.6892911195755005,0.7623019218444824,0.8780019283294678,0.8160714507102966,0.99373815794604,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
31,0.9820777773857116,0.6249709129333496,0.763419508934021,0.775086522102356,0.7692087292671204,0.993188501019764,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
33,0.9849888682365416,0.6693587899208069,0.7658919095993042,0.8415384888648987,0.8019351959228516,0.9949999024606516,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
34,0.9811000227928162,0.5846154093742371,0.6650000214576721,0.8286604285240173,0.737864077091217,0.992460014462397,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
39,0.9641000032424928,0.3925549983978271,0.5244913101196289,0.6094570755958557,0.563791036605835,0.9751871076457864,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
54,0.9820111393928528,0.5249413251876831,0.7901943325996399,0.6099556684494019,0.6884741187095642,0.9898312925953996,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
59,0.9779666662216188,0.6397820115089417,0.8735119104385376,0.7051051259040833,0.780325710773468,0.9918621780418146,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
64,0.9771000146865844,0.6326203346252441,0.8480286598205566,0.713510274887085,0.7749754190444946,0.9908493469548816,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
65,0.9748888611793518,0.5545042157173157,0.8924492597579956,0.5942120552062988,0.7134161591529846,0.9919315406917992,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
74,0.971666693687439,0.6410472989082336,0.7687373161315918,0.7942099571228027,0.7812660932540894,0.9831338745011384,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
8,0.9731333255767822,0.5141651630401611,0.7668564319610596,0.6094307899475098,0.6791401505470276,0.976948781766958,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
85,0.9704999923706056,0.613593339920044,0.8491439819335938,0.6886638402938843,0.7605303525924683,0.9874459445186484,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
9,0.9765222072601318,0.6169325709342957,0.7848247289657593,0.7425267100334167,0.7630900144577026,0.9865529381673602,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
90,0.9721333384513856,0.4913810491561889,0.8278100490570068,0.5473232269287109,0.6589611172676086,0.9796483317256756,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:18,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
1,0.9711222052574158,0.5428320169448853,0.618436872959137,0.8161861896514893,0.7036826014518738,0.9785746864530858,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:2,2,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:2,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
101,0.9714333415031432,0.5103789567947388,0.6966467499732971,0.6562193632125854,0.6758290529251099,0.9623860365583148,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:2,2,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:2,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
104,0.9761555790901184,0.5418446063995361,0.6117136478424072,0.8259029984474182,0.7028523683547974,0.9855724720950833,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:2,2,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:2,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
116,0.9710555672645568,0.5592216849327087,0.6214742660522461,0.848088264465332,0.717308759689331,0.9785620527987092,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:2,2,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:2,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
118,0.9583555459976196,0.2948259711265564,0.6218253970146179,0.3592388927936554,0.4553908705711365,0.8429100290669364,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:2,2,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:2,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
17,0.9670888781547546,0.4393337070941925,0.7035465240478516,0.539140522480011,0.6104681491851807,0.8913474596824936,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:2,2,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:2,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
20,0.9540555477142334,0.574675977230072,0.6261346936225891,0.8748825788497925,0.7298974394798279,0.9755732501890724,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:2,2,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:2,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
21,0.9705666899681092,0.5798572301864624,0.6306710243225098,0.8780019283294678,0.7340628504753113,0.9833583931294668,resnet18_unet_weights_id:FromScratch_run:1_rep:1_ns:2,2,1,1,resnet18_unet | lr:1e-2 | weights_id:FromScratch | n_samples:2,resnet18_unet,UNet18,scratch,multi_train_scratch_dca1_unet18_lr_e-2_ignore_class_weights,False,
