run_name,num_samples,run,rep,wandb_group,model_class,Accuracy,IoU,Precision,Recall,Dice,AUC,model_type,stage,experiment,is_mock,weights
resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:16,16,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:16,resnet50_unet,0.978966232140859,0.7737759486834208,0.8880086461702983,0.8579069383939107,0.8715745329856872,0.9918327599572424,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:18,18,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,0.9787798937161764,0.7694331328074138,0.8972775808970134,0.8441060360272725,0.8688726488749187,0.9922831247789636,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:2,2,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,0.9678992859522502,0.6402554488182068,0.936525111993154,0.6731868600845337,0.7749510637919108,0.9620880372907432,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:20,20,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,0.9770235220591228,0.7564949011802673,0.8704753343264262,0.8529894558588663,0.8603526918093364,0.9917336362609924,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:4,4,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:4,resnet50_unet,0.975903085867564,0.7448525667190552,0.8569098631540935,0.8541496094067892,0.8525446677207946,0.9883657560397716,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:6,6,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:6,resnet50_unet,0.9766617194811504,0.7484705098470052,0.8811126867930095,0.8348285929361979,0.8546565262476603,0.9872921837199556,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:1_ns:8,8,5,1,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:8,resnet50_unet,0.9760541009902954,0.7446897248427073,0.8743769752979279,0.8374873677889506,0.8521743504206339,0.9878903072316044,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:2_ns:1,1,5,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:1,resnet50_unet,0.9656462494532267,0.6144423508644103,0.9366723561286926,0.6437581924597422,0.754438087940216,0.9385532861634112,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:2_ns:10,10,5,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:10,resnet50_unet,0.9783656469980876,0.765042839050293,0.897683998743693,0.8383879327774048,0.8656895049413045,0.990958560709324,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:2_ns:12,12,5,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:12,resnet50_unet,0.9780049403508504,0.7610355917612711,0.895547886689504,0.8360455067952474,0.8633865427970886,0.9911090986496286,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:2_ns:14,14,5,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:14,resnet50_unet,0.9785962637265524,0.768991634051005,0.8877878443400065,0.8523268334070842,0.8684237583478291,0.9910264752007476,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:2_ns:16,16,5,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:16,resnet50_unet,0.9785204776128134,0.7693704183896383,0.8858114131291708,0.8545362893740336,0.8686863390604654,0.9915812817511208,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:2_ns:18,18,5,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,0.9783908605575562,0.7673368279139201,0.8909234428405761,0.8471276609102885,0.8674668176968893,0.9922010748933416,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:2_ns:2,2,5,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,0.9692280642191567,0.6568487028280894,0.9283587670326232,0.6954414470990499,0.7882497111956278,0.9655996917539856,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:2_ns:20,20,5,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,0.977595865726471,0.7625375628471375,0.8749097561836243,0.8559785437583923,0.8642900975545248,0.9922164708563648,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:2_ns:4,4,5,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:4,resnet50_unet,0.9759268220265708,0.7490563801924388,0.8478965369860331,0.8685265358289083,0.8551863964398702,0.989304509542503,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:2_ns:6,6,5,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:6,resnet50_unet,0.9767355561256408,0.7511993396282196,0.874306800365448,0.8453227074941,0.8564389499028524,0.9890506495422045,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:2_ns:8,8,5,2,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:8,resnet50_unet,0.9761383366584778,0.7449701166152954,0.8785522425174713,0.8335588542620341,0.8523656233151754,0.9870230430910464,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:3_ns:1,1,5,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:1,resnet50_unet,0.9651528851191202,0.6099857703844707,0.9303287649154665,0.6417668338616689,0.7509221053123474,0.9386106299300764,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:3_ns:10,10,5,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:10,resnet50_unet,0.9784187738100688,0.7665276336669922,0.8949287295341491,0.8424914693832397,0.8667130025227865,0.9911773521989056,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:3_ns:12,12,5,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:12,resnet50_unet,0.9777910685539246,0.7580838489532471,0.8983014074961344,0.8306086126963298,0.861387915611267,0.9913568086616844,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:3_ns:14,14,5,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:14,resnet50_unet,0.978696300983429,0.7694085558255513,0.8908476781845093,0.8506562193234761,0.8687011241912842,0.9909006286208604,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:3_ns:16,16,5,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:16,resnet50_unet,0.9785275435447692,0.7699981609980265,0.8838730271657308,0.856994067033132,0.8691437061627706,0.9917813947702446,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:3_ns:18,18,5,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:18,resnet50_unet,0.9781732646624248,0.7662633069356283,0.8882997687657674,0.84793692111969,0.8666489712397257,0.992140551678715,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:3_ns:2,2,5,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:2,resnet50_unet,0.9694819482167562,0.6592064944903056,0.9279905025164288,0.6981952301661174,0.7904223608970642,0.9649755615347028,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:3_ns:20,20,5,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:20,resnet50_unet,0.9774486366907756,0.7610067470868429,0.8737333091100057,0.8550810742378235,0.8633194176355997,0.9920828565895328,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:3_ns:4,4,5,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:4,resnet50_unet,0.9756677691141764,0.7460648767153422,0.8487457247575124,0.8634558121363322,0.8533238593737285,0.989787851483118,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:3_ns:6,6,5,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:6,resnet50_unet,0.9768312867482504,0.7508928577105204,0.8803233218193054,0.838769056002299,0.8563468480110168,0.9881508226904548,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
resnet50_unet_weights_id:FromScratch_run:5_rep:3_ns:8,8,5,3,resnet50_unet | lr:1e-3 | weights_id:FromScratch | n_samples:8,resnet50_unet,0.9759459137916564,0.7432912898063659,0.8750032464663188,0.8361376277605692,0.8514075064659119,0.9875034280784426,UNet50,scratch,multi_train_scratch_octa2d_unet50_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:1_ns:1,1,1,1,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:1,litemedsam,0.9658605615297954,0.6212331020832061,0.908875342210134,0.6687154881159465,0.7583108747005463,0.9679577923260452,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:1_ns:10,10,1,1,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:10,litemedsam,0.9774026584625244,0.7545016773541768,0.8911248683929444,0.8345383795102438,0.8589385064442953,0.9910165905392304,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:1_ns:12,12,1,1,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:12,litemedsam,0.9777771838506064,0.7559598970413208,0.909523683389028,0.8184264810880025,0.8598879392941793,0.9911501510668936,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:1_ns:14,14,1,1,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:14,litemedsam,0.9774160075187684,0.7523334860801697,0.9044651039441428,0.8178758907318116,0.8574774781862895,0.9911028753384088,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:1_ns:16,16,1,1,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:16,litemedsam,0.9779447976748148,0.7579758620262146,0.9039064009984334,0.8256399941444397,0.8613705102602641,0.99199210071272,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:1_ns:18,18,1,1,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:18,litemedsam,0.9785167694091796,0.7650609834988912,0.8976008399327596,0.8390635426839193,0.8660369793574015,0.9913851109973087,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:1_ns:2,2,1,1,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:2,litemedsam,0.9737189841270448,0.7122288719813029,0.9006147162119548,0.7758923435211181,0.8300864020983378,0.9838777747801348,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:1_ns:20,20,1,1,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:20,litemedsam,0.9774979488054912,0.7544751270612081,0.8926152396202087,0.830426836013794,0.8590626192092895,0.9901852366183426,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:1_ns:4,4,1,1,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:4,litemedsam,0.9743038296699524,0.7157792274157206,0.9039718453089396,0.7778030967712403,0.8333827908833822,0.9879818355439092,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:1_ns:6,6,1,1,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:6,litemedsam,0.977103500366211,0.7505663180351257,0.8981705935796102,0.8217269706726075,0.8562824249267578,0.9896905273411092,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:1_ns:8,8,1,1,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:8,litemedsam,0.9769953680038452,0.7496101832389832,0.8900455244382223,0.8276871784528097,0.8557400465011596,0.9914535672718392,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:2_ns:1,1,1,2,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:1,litemedsam,0.9688038420677184,0.654647011756897,0.912579120794932,0.7030409069856008,0.7869461846351623,0.9703881880328148,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:2_ns:10,10,1,2,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:10,litemedsam,0.9775466132164,0.7562925434112548,0.8881956124305725,0.8393055820465087,0.8601318295796713,0.9909738234298708,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:2_ns:12,12,1,2,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:12,litemedsam,0.9772450033823648,0.750012362798055,0.9088296286265056,0.8120991746584575,0.8560191082954407,0.990942605435486,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:2_ns:14,14,1,2,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:14,litemedsam,0.9777018388112386,0.7561268552144369,0.904482254187266,0.8223693497975667,0.859915398756663,0.9910253525556648,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:2_ns:16,16,1,2,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:16,litemedsam,0.978305376370748,0.7613079492251078,0.9067063808441164,0.8268837571144104,0.8635843706130981,0.9923951791634184,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:2_ns:18,18,1,2,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:18,litemedsam,0.9784617646535236,0.7641214354832967,0.8990919216473897,0.8364429823557535,0.8654484574000041,0.9914393754094236,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:2_ns:2,2,1,2,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:2,litemedsam,0.9740148671468098,0.7162947901089987,0.8963735731442769,0.7846142371495565,0.8327845946947734,0.9851658451858324,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:2_ns:20,20,1,2,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:20,litemedsam,0.9780890194574992,0.7581536094347636,0.9032819096247356,0.8254507493972778,0.8615241161982219,0.9905612780949156,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:2_ns:4,4,1,2,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:4,litemedsam,0.9732644009590148,0.7066361331939697,0.8958082429567973,0.7743038137753805,0.8269765226046244,0.9874824230054302,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:2_ns:6,6,1,2,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:6,litemedsam,0.9770597044626872,0.751063273747762,0.8940889151891073,0.8257144522666932,0.8565694999694824,0.9897629798941044,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:2_ns:8,8,1,2,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:8,litemedsam,0.9771163519223532,0.7500727526346842,0.8949589848518371,0.8238830717404684,0.8560240260759989,0.9914140722169864,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:3_ns:1,1,1,3,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:1,litemedsam,0.9649107440312704,0.6114557043711344,0.9076396671930947,0.6599365025758743,0.7484814993540446,0.9620470521441384,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:3_ns:10,10,1,3,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:10,litemedsam,0.9776554981867472,0.7562807901700338,0.8963689756393433,0.8315195480982462,0.8600395464897156,0.9913395700673586,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:3_ns:12,12,1,3,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:12,litemedsam,0.9771183514595032,0.7477191630999247,0.914573310216268,0.80514014005661,0.8544146831830343,0.9912394105129853,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:3_ns:14,14,1,3,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:14,litemedsam,0.9777465931574504,0.7565779876708985,0.9034555872281392,0.823880692323049,0.8602256798744201,0.9908461298428568,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:3_ns:16,16,1,3,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:16,litemedsam,0.9776683044433594,0.7553694184621175,0.9025756589571636,0.8241131830215455,0.8595889035860698,0.9917643130565246,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:3_ns:18,18,1,3,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:18,litemedsam,0.9783127045631408,0.7625098697344462,0.9004471723238627,0.8336878967285156,0.8643112381299337,0.9910190510878212,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
litemedsam_weights_id:FromScratch_run:1_rep:3_ns:2,2,1,3,litemedsam | lr:1e-3 | weights_id:FromScratch | n_samples:2,litemedsam,0.9737196262677512,0.7128893633683523,0.8975414911905925,0.779659276008606,0.8301608435312907,0.9857270425647822,LiteMedSAM-FT,finetune,multi_finetune_on_octa2d_litemedsam_weights_lr_e-3_ignore_class_weights,False,
